"","num","title","content"
"604",784,"계속 바껴 ISFP, ISTP, ESTP","5월 달에 처음 해봤을 때 ISFP였고그 후로 다시 했을 때 연애성향 설문지든 똑같은거든 ISTP그리고 최근엔 ESTP네뭐가 됐든개인주의에벼락치기에자유로운 영혼은 맞는듯"
"605",785,"인프피갤보다 엔팁갤이 더 재밌음 ","ㄹㅇ  "
"606",786,"너네들 해리포터 기숙사 테스트 하면 뭐나옴","난 슬리데린인데 엣팁들 다 슬리데린일듯"
"607",787,"너네 평소에 뭔 생각함??","N들은 막 터무니없는 생각한다고 하잖아 근데 나 s인데 생각 개많거든 근데 n같은 생각은 하지도 않고 거기까지 내 창의력이 미치지도 않음;; 걍 걸어가면서 와 저 차 개빨리 달리네 내일 친구 만나서 뭐 해야지 왜 우리 동네엔 호떡 안 팔까 이런 생각만 존나 하는데 나 s맞음? "
"608",789,"인프피가 역겹다고? 참나 ㅡㅡ","이 게세끼들아!!! 쀼쀼잉 "
"609",790,"아 ㅁ시발 모텔인데 윗방에서 섹스한다","개씨발새끼들 "
"610",792,"너희도 엄청 충동적인 사람들 아님?","사실 모든 SP종특임근데 이 유형이 충동적인 유형 이미지 원탑인듯"
"611",793,"난 내가 제일 좋다","estp infj 적절하게 섞이고 옆에서 고삐잡아주는 듬직한 intp언니 있음하 행복이 이런거지"
"612",794,"엔팁갤에 물어봤는데 열로 오래","ㅇㅇ?나 엔팁아님?"
"613",795,"Estj estp 차이가 뭐냐","그냥 부지런하고 안 부지런하고의 차이임? 둘이 번갈아서 나오는ㄷㅔ"
"614",796,"엣팁이 좋아하는 유형과 싫어하는 유형","좋아하는 성격•자신의 자유와 독립성을 존중해주는 사람을 좋아함•자신이 하고 싶어하는 일을 하도록 지지해주고 응원해주는 사람•의외로 감정적 사고형과 잘 맞을 수 있음. 자신의 의견에 공감해주고 유쾌한 사람을 좋아함• 재미있고 유머스러운 사람을 좋아함 ESFP와 잘 맞는 이유도 이것 때문•가식이 없는 사람•두루뭉술하지 않고 직접적으로 얘기해주는 사람싫어하는 성격•진지한 성격을 가진 사람을 싫어하고 힘들어함•자신의 영역에 침범하고 간섭하는 사람을 싫어함, 내 인생은 내가 살기 때문에 내 인생을 누가 통제하는건 참을 수 없음•직접적인 표현 없이 너무 내향적인 사람을 싫어함•자신의 능력보다 과하게 높은 역량을 요구하는 사람•내 인생은 내가 우선이기 때문에, 타인을 우선으로 챙기라는 사람, 이타적인 사람과 갈등이 있을 수 있음.•너무 남 생각만 하고 답답한 사람을 싫어함•명확하지 않고 두루뭉술하게 얘기하는 사람"
"615",797,"근데 엣팁은 인간적으로 돈 존너 많아야될거같음","솔직히 돈없이 살라면 어디서 굽실굽실 하면서 쫀심이라도 팔아먹등가우리는 모두 7979 하면서 착한아이 코스프레라도 땡기든가해야되는데이미지가 너무 ㅅㅂ.. 그런거 하면 사기꾼 같고기분나쁘면 뒤통수 칠거같고 그럼엣팁 갈구는 인간들 이유에 싸가지없다도 비중이 높지만거 뭐라해야되지... 내새끼로 감싸기엔 신뢰도 0으로 보이는 부분도 상당히 많이 들어간다 봐야함트럼프나 여포같은 늬낌 있자너그느낌인데 말단으로 들어와봐 좃같아버리는거지..엣팁은 ㄹㅇ 능력자거나 보스여야함 그래도 말년은 욜로로 전환하지 않는이상 졸라 험해질것같아서J로 바꾸려고 노오력중인데 왜안바껴"
"616",798,"ESTP는 자녀에게 좋은 부모가 될 가능성이 높음","자녀가 원하는거 다 하게 해주고 자녀한테 힘들게 하는 사람은 바로 사이다 멕이고도 남을 유형임"
"617",799,"s 100퍼나옴","하루살이같노... "
"618",800,"셀털ㅈㅇ 프피 밭에서의 n년","대학 현대미술 쪽 다니는데 말 튼 동기들이나 같이 다니는 동기들 엠비티아이 보니까 싹 다 인~엔프피더라 최근에 알음ㅋㅋㅋ아니 애들 자기 그림 얘기하는 거 들어보면... (애석하게도...미안하지만) 왜 그런 생각을 인풋으로 이런 아웃풋이 나왔는지 연결도 안 되고.비약적이거나 자의식과잉이거나 개 뜬구름 같다고 생각했거든? 그걸 입 밖으로 안 내기 위해 무던히 노력했었다 나름신입생 땐 평가일마다 이걸 걍 직구로 꽂아 표현해서(난 그냥 의문을 가진 거였는데 아마 그들에겐...zip) 친구도 없었고 교수님들도 당황스러워함뭐 배우다 보니까 내 미숙함이기도 한 것 같아서, 진득하게 학교에 눌러앉긴 했거든? 그래도 계속 이런 몰이해가 발생하니 안 심란할 순 없잖아 난 내가 미술 쪽이 아닌가보다...했다.엠비티아이 듣고 나서야 와...싶었음걍 어쩔 수 없는 거네 신경 끄고 내 할 일 하자 정도 결론ㅋㅋ"
"619",801,"Istp랑 estp는 다른듯 비슷함","         분위기 자체가 다르긴 한데일단 만만한 인상은 둘다 아님 ㅇㅇEstp가 좀더 날라리느낌인데 친화력이 좋아서 분위기는 밝아보임. Istp는 걍 접근할수 없는 벽이 있는 느낌 조금 어두워보이기도함그래도 친해지면 활발함. 갭차이가 있는 편. 둘다 시원시원하게 말 잘하고 딱 떨어지게 말함읽씹도 장인임강요하는사람 좆같아함절대안짐.         "
"620",802,"니들은 같은 estp 좋아하냐?","일단 난 존나싫어 "
"621",804,"nf 혐오하면 개추","ㅇㅇ "
"622",805,"나왜 T 랑 F 랑 헷갈리냐","내가 T인지 F인지 몰겟음  "
"623",807,"엔프피 어때","엣팁 사랑해 "
"624",808,"종업원한테 멍청해보이면 잘챙겨주드라","걍 어디 옷가게든 신발가게든 식당이든 편의점이든 약국이든파는 너가 더 잘 알겠지 호구먹으면 그때 싸우지머 마인드로 네네 아글쿠나 전잘몰라여 하고 다니는데답답한가봐 직원들이 싸게쳐먹는법 알려주면서 다챙겨줌 할인코드나 서비스같은거 어떨땐 이거 내일와서 사라고 보낼때도 있음구래서 나사풀고다니는데나중보면 손해 안본다고 발품파는애들보다 조건 좋게 잘들 샀드라 역시 파는애들이 잘알이야"
"625",809,"근데 엣팁은 ㄹㅇ 대가리가 좋든가 돈이 많든가 와꾸라도 잘생겨야할듯","         엣팁인데 능력없으면 목소리만 존나 크고 무모한 멧돼지새끼밖에 안됨좋게 말해서 멧돼지지 사실상 존나 짖어대는 치와와 정도될듯        "
"626",812,"estp도 열등감 있어?","남을 많이 부러워하는 편은 아닌데 열등감은 쪼끔씩 있나? "
"627",814,"정일훈이 ㄹㅇestp라는데","         말투 맞나        "
"628",815,"너네도 친구가 존나 시비털고 그러냐","맨날 내가 가만히 있어도 옆에서 존나 시비걺 그러고 놀긴 하는데 친구 무리 어딜가든 맨날 내가 동네북임 ㅂㄹ 상처는 안 받는데 내가 만만한가 그래서 나도 시비충임"
"629",816,"사랑에 진심인 엣팁 없냐..?","난 estp -t 인데 순애보같이 한사람 오래오래 좋아하는 스탈인데 너네들은 어때?? 빨리질린다는 사람이 많다고들어서 "
"630",817,"니들은돈이랑얼굴중에머냐","두 여자나 남자가 구애하는데 한 명은 얼굴이 ㅅㅌㅊ고 한 명은 돈이 많음 누구랑 사귈래"
"631",818,"estp 유명인은 왜케 적냐","         딴 유형은 나무위키에 막 몇십명씩 있는데 ㄹㅇ별로 없네        "
"632",819,"estp 남친 만난썰","나는 infj여잔데 남친이 estp이야. (화내지마 너네 infj 안좋아하는거 알아ㅠ)남친이 먼저 번호물어보고 계속 들이대서 사귀게 됐는데 진짜 안맞더라고. 만나는동안 도대체 왜이러나 너무 이해안되고 진심 몇번 헤어지고 싶었는데 헤어지자고 말해도 내말 아예 못들은척 무시하고 딴얘기함ㅋㅋㅋ 말이 안통해.. 진지한얘기 진짜 싫어함..막상 만나서 데이트하면 재밌어.. 집순이가 경험 못해보던거 재밌는데 이런데 막 데려가서 개신남ㅋㅋㅋ 만나면 나한테 너무 잘해주고 나를 너무 좋아해주는데 집가면 가끔 연락 잘 안되고 혼자 또 뭐 하고 노는지 바쁘고 그래서 진짜 싸이코인줄 알았어.. 그래서 처음엔 양다린줄 알았는데 아니야. 그냥 순수하게 자기 혼자 개바빠...ㅋㅋㅋ 지금은 그게 너무 귀여워ㅜmbti 너무 궁금해서 한번만 해보자고 했는데 진짜 싫어하고 해달래도 절대 안해주더라ㅋㅋㅋ 최근에 무슨 마음인지 갑자기 이거 하더니 estp나왔다.. 특징 읽어보니까 이제 좀 이해가 되네.  덕분에 많이 알아간당"
"633",821,"너네 무리에서 대장임??","난 아닌듯 보통 선동하고 이런 애들은 엔프피 엔팁 엔티제 이런 애들 같음 애초에 누구랑 잘 안 싸워서 정치질하고 그럴 일이 없었음 뭐라고 해야 하지 애매한데 대장은 아닌데 그렇다고 그냥 구성원 그 자체는 아님;; 영향력은 있는데 그렇다고 막 맨 앞에서 애들 끌고가진 않고... 근데 약속은 ㅇ내가 다 잡음"
"634",822,"나 estp인데 ㅇㅇ","솔직히 좆비티아이 관심도 없다가 요즘 친하게 지내는 사람이 엠비티아이 관심존나많길래 나도 해봄 ㅇㅇ estp 나와서 궁금해서 절친한테 엠비티아이 물어보니까 infp 라더라 근데 갤에선 infp가 많이 까이길래 웃겻음"
"635",824,"니네도 초급식때 찐따 남자애들 담당 일진이였음? ","여자 엣팁 중에 물어보는거 "
"636",825,"완장없냐?","         나도 ESTP다 반갑노        "
"637",826,"엣팁이 약간 쓸데없는 객기 있나?","중딩일 때 쌤한테 빌빌대는 애들이 졸라 싫고 한심해 보였음 그래서 뭐 잘못해서 반성문 이런 거 쓰면 보통 반성하고 앞으로 안 해야 하는데 난 벌 받는다는 이유로 내 행동을 학교가 마음대로 바꾸는 게 못마땅해서 존나 반성 안하고 말 안 듣고 삼 벌점 모아서 검단산까지 가고 걍 사서 고생했음... 지금은 융통성은 있어서 저 정도는 아닌데 지금도 약간 있는듯"
"638",827,"여기애들은","         난estp야 난노빠꾸고 기가세지 사람들은 함부로 날못건드려난멋잇어 난섹시해이걸 되게 의식하면서 사는거같음        "
"639",828,"mbti별로 마갤도 있엇구나","         글마다 공감 되는게 많아서 피식대면서 봤네 플러팅에 대해선 더 비슷하다고 생각되는게 많더라 ㄹㅇ 습관적 플러팅.. 그리고 십얼빠 ㅋㅋㅋ자존감은 잘 모르겠더라 높다고 생각하는 편인데 요즘 공부가 너무 힘들어서 그런지 많이 떨어진것 같음여자친구가 엔티제라서 엔티제갤 가봤는데 숨막혀서 바로 나옴암튼 글 많이 써주라 심심할때 와서 보게        "
"640",830,"너희는 도전정신 많음?","머리를 길다가 갑자기 자른다거나 학교갈때 교복 잘입다가 갑자기 사복입거나 충동적인 도전정신이 막듬ㅋㅋ 엣팁특임? 아니면 그냥 성격? "
"641",832,"Isfp랑 estp를 왔다갔다 거릴수도 있냐","둘이 충동성 강한거랑 적응력 강한거 빼고는 겉보기엔 상극인 성격인거같은데내동생 보면 isfp같기도 한데 estp 같기도 하고 이게 가능한것임? S P는 확실한데 하는 행동을 보면 isfp estp 종잡을수가 없음  가족한테만 두 성향 보이는게 아니라 다른 사람들한테도 그러던데 이게 가능한가..."
"642",833,"estp인데 연애하기 귀찮으면 비정상이냐","         고1 남자인데 연애가 힘들다기보단 고백도 해본 적 없고 그냥 관심있는 애 생겨도 관망하는 스타일임그리고 고백 몇번 받아봤는데 별로 흥미가 안생김.. 그래서 내가 잘 안다가가서 그런지 올해는 학교도 잘 안가서 여자애들이랑 접점이 거의 없었고여태껏 썸만 3번? 정도였지 연애는 2년 전에 한번밖에 못해봤는데 왜이럴까심지어 그 한번도 걔가 친구한테 내 번호 물어봐서 연락하고 먼저 다가와서 걔 혼자 애정표현만 거의 반년 하고 사귄 거임..가끔씩 외로울 때도 있긴 한데 평소엔 잘 모르겠고 몇년간 자주 만나는 여사친도 거의 없어서 어떻게 다가가고 연애해야할지 감도 안잡힌다         "
"643",834,"esfp estp 왔다갔다하는데 승부욕은없음 ","esfp estp 성향 다 들어맞는데 승부욕만없음 ㅇㅇ "
"644",835,"Estp 멋있어","최근에 엣팁인 사람 첨 만났는데 너무 멋있다안되면 말고~ 마인드로 쿨하고 뭔가 잘못되더라도 금방 현실적인 대안 찾아서 해내고그래서 엣팁은 잇프제 어때..? 친해지고 싶어ㅠㅜㅋㅋㅋㅋ"
"645",836,"게이가 뭐임??","말 그대로 gay 동성애자임..? 왜...?"
"646",837,"너네 인팁이랑 잘맞냐?","ㅇㅇ"
"647",838,"엣팁들이랑 연락할때 주의해야할거 있어?","어떨때 매력을 느끼는 편이야?"
"648",839,"엣팁이 남 귀엽다는 생각을 많이 한대","나만 한 번도 안 해본 건가 같이 놀면서도 ㅂㄹ 관심이 없어서 누가 귀엽다 뭐라 생각할 틈이 없었음"
"649",841,"mbti 설문 한번씩만 부탁드립니다!","안녕하세요 estp 갤러리 여러분! mbti와 취향의 관계에 대해서 조사하고 있습니다! 짧고 간단한 설문이니 시간 나시는 분들 한 번씩만 참여 부탁드립니다!!  https://docs.google.com/forms/d/1l1gBvHo7A1rlZfZ9rBwTxGYnLErYUDCT4A1WA9gxZho/edit  "
"650",842,"여기 처음 입갤해보는데 왜이렇게 인프피랑 싸워대?","인프피가 관심이 많아서 오는거냐"
"651",844,"아니 자꾸 계획 세우래","개짜증나 아니 나 분명 세워봤자 지키지도 못할거고 안지킬건데 계획표 새우라고 ㅈㄴ 지랄함ㅠ"
"652",846,"ENFP랑 estp 사귀면 안 맞음?","내가 엔프피고.. 친구 많고 발랄한 편이야학창시절엔 오랫동안 반장, 전교부회장 했었고 엔프피의 전형이랄까헛소리 잘 하고 남생각 많이 하는편엣팁은 내가보기에 업무상으로도 뛰어나고 정보취합능력이 좋아서 거시적인 시야로 세상을 보기때문에 어른스러워 보이는 부분이 있음근데 이 엣팁이 처음부터 나한테 적극적이라 사귀게 됐는데성격이 나랑 너무 안 맞으니 오래 사귀진 못했어중요한건 헤어지고 나서도 계속 연락이 와. 못 잊겠다고 보고싶다고그게 벌써 5,6년째 계속 그러는데.. 서로 재결합 의지나 결혼확신이 안 들어서 다시사귀진 못함이 정도로 성격이 안 맞으면 아무리 끌려도 사귀진 않는게 현명해?아님 정반대 성격이 결혼해서 잘 사는 경우도 있을까?서로가 답답한데?"
"653",849,"나 엣팁인데 니들도 이럼?","겉으론 ㅈㄴ 인싼데 찐친구는 별로 없음 그래서 친구 개많은데 가끔 외로움 탐분명 겉으론 쳐웃는데 속으론 이새끼 존나 재미없다고 생각함겉으론 닥치라고 하는데 속으론 그렇게까지 화 안 났음나만 이러냐?ㅋㅋ"
"654",850,"istp인데","유튭같은데서 보니까 estp은 개또라이새끼들처럼 표현하던데 어느정도 맞는말? "
"655",851,"왜 유튭같은데 estp 얘기가 ㅂㄹ 없냐","통계보다 수가 적은가 진짜 소수여서 그런가"
"656",852,"새해 인사","엣팁들아 형식적인 새해 인사 받는 거 귀찮어??"
"657",853,"놀라운 엣팁의 범죄율","이게 정녕 실화란 말입니까이게 나라입니까"
"658",854,"너네 이성한테 어떨때 설ㄹㅔ?","썰좀"
"659",855,"테스트할때estp나왔는데","         한7년전엔infp였고 작년에는intp>entp됐는데지금은estp임성격이 이렇게 자주바뀔수있는건가?ㅋㅋ        "
"660",857,"estp가 mbti에 대해 느낀거","유형별 성격 줄줄이 꿰고 있는 사람 너무 신기해estp인 나는 솔직히 상대방 mbti에 관심이 없음걍 일상에서 나랑 잘통하면 통하는거고 말면 마는거...근데 여기도 그렇고 커뮤보면 s타입인 친구랑 이래서 안맞고 저래서 안맞고  어떤 사람유형이 xxxx인데 이래서 나랑 맞고 내친구 xxxx 라서 이런거엔 이렇게 반응한다 등등분석하고 외우고 있는 사람들이 넘 신기할 따름. + estp인내가 mbti 유형별 짤 볼때 내 유형만 찾고 다른 유형꺼 안보고 제낌 근데 내친구는 i형 뭐뭐뭐 던데 일일이 다 읽어보더라 "
"661",860,"니들중에 범생이도 있냐","난 공부만 하는데 엣팁나와서"
"662",861,"개ㅈ같은 ESTP 성격에 문제점 (본인)","         1. ㅈ도 남눈치 신경안씀고등학교때 내가 진짜 한국사 성적이 바닥을 기었음 다른과목 1~2등급 나올때 한국사만 3~4등급 나오는데우리반에 일베하는 애 있는데 걔가 한국사성적하나는 기똥차서 같이 스터디하는 곳에 걔 넣어서공부하는데 애새끼들 존나게 지랄싸고 정치질 하길래 걍 빡쳐서 일베하는애랑 같이 나와서 공부 함시발 공부 할때는 점수 좋은새끼들 끼리 성격버리고 공부질이나 할것이지 따지는거 존나 많음2.도전욕구는 씹오지는데 앞,뒷일 생각안함고등학교 졸업하고 대학교 다니면서 2학년때 9급 지방직 공부하면서 놀던거 다끊고공부에만 전념했는데 막상 합격하니까 학교에서 못놀꺼 생각하니까 빡쳐서2년 임용유예 때리고 현재 학교 다니고 있음 앞일 생각을 안함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ3.진짜 말투 직선적이고 가식같은거 못차림3학년 선배중에 개병신 후까시 잡는 ㅈ만한 똘똘이 새끼 있는데그새끼는 진짜임 우리학교가 스카이는 아니라도 그래도 서울권에서는 10위권인데 해병 나왔다고 후까시 잡는새끼임단톡방에서 내가 아무도 안시켰는데 내가 혼자서 칼춤추고 그선배새끼랑 존나 싸움ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ4. 2번이랑 비슷한데 연애문제있음이건 내가 좆쓰레기라서 그런지는 모르겠지만난 연애는 뜨거워야 제맛이라고 느낌이게 뜨거운사랑다음 미지근한 사랑이면서도 편안한 사랑으로 생각을 해야 하는데나랑 3개월 이상 연애한 애가 없음 그기간 지나니까 나도 식고 걔도 식어서그니까 도화선 다시 붙힌 사랑은 사랑이 아니라고 생각하는 새끼임 나는........5.글 존나 길고 장황에서 읽는새끼 없음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ        "
"663",862,"난 엣팁이 싫어 근데 계속나와 ㅅㅂ","- dc official App"
"664",864,"엣팁으로 사니까 존나 연기천재됨","그동안 공감으로 갈고닦은 연기력으로 우는연기하고 조퇴까지 했음 하 데뷔했어야 하는데"
"665",865,"얘들아","사랑해가좋아좋아해가좋아나는후자"
"666",867,"애들아 나 성격이 이랬다 저랬다 하는것 같다.","         어느날에는 ENFP였다가또 어느날에는 ENTP였다가오늘 ESTP가 나옴.,..왜그러냐????        "
"667",868,"여기중 절반은 entp일듯","         검사할때 어 나좀 몽상 안하는거같은데? 어 나좀 현실적인거같은데?하면 estp 나오는거지여긴 글 왜많이 안올라옴? 이러는 애들은 대부분 entp라봄        "
"668",869,"글을 남기고 싶은데","남길게 없어 ㅎㅎ"
"669",870,"엣팁은 엔팁 어떻게 생각함? ","엣팁이랑 엔팁 한글자 빼는것 뿐인데  비슷하면서도 다른느낌?? 너네 엔팁이랑 잘맞아?  "
"670",871,"너네 외로움 탐?","난 은근 타는듯 그래서 귀찮아도 안 나가면 외로워지니까 나가서 놀아야 해 근데 어디 혼자 잘 돌아다니기는 함"
"671",872,"내가 진짜 싫어하는애","내가 진짜 병신같고 얘넨 왜이렇게 사고방식이 거지같고 상종하기싫고 걍 짜증나는 애들 mbti물어보면  10에 9은 infp임 시발 "
"672",873,"infp들은","         자기들유형이 1퍼센트 인거에 희귀한거라면서 자부심잇는데그냥 사회에서 도태된거임적자생존이란 말이 어울리는것 같다estj가 11퍼센트로 젤많은거보면 사회에 적응을잘하는거지        "
"673",874,"Estp-a나왓다..","나도 학교 선후배 규율 존나쎈 학교 나왔는데내 기준에 똥군기랑 학생회비 문제가 너무 좉같아서 거기서 내가 칼춤 췄다...학교차에서 공론화되어서 교내 뉴스 나고 그런 똥군기 없어지기도 했음선배들 한테 다 소문 퍼져서 선배들있는 기업 면접가서도 평판 안좋다는 낙인찍히고 학교생활 좀 꼬였는데응 조까~~~더 큰 외국기업 취업해서 결국엔 잘 풀렸다내 기준에 안맞는 부당함을 못참는 성격인거 같은데 너네도 그렇니??"
"674",876,"미립엔터 유튜브 엣팁 존나 공감되는거","누구한테 화내면서 속으로는 웃고 있대 ㅋㅋㅋㅋ 나도 그럼 약간 화난 건 맞는데 괜히 더 오바해서 지랄하는데 속으론 존나 미소짓고 있음 그 상황이 웃겨서 그런 게 아니라 나한테는 웃을 만한 상황인데 화낸다고 해야 하나 ㅅㅂ 뭐라고 설명해야 할지 모르겠는데 화내면서 속으론 그렇게 화 안 남 맨날 그런 건 아니고... 막 약속 시간 늦거나 조별과제 협조 잘 안 하고 이럴 때"
"675",878,"Estp맞냐","사업만 2번말아먹고 3번째도전중 자살할거같은 우울감장난아니라서 뭐라도 배우는중"
"676",880,"없애고 싶은 MBTI 유형은?"," "
"677",881,"엣팁들아 잇팁이 여기 놀러와도 돼?","념글보다 범죄율 1위가 엣팁 2위가 잇팁이라길래 궁금해져서 놀러옴 "
"678",882,"내가 본 인프피는 귀엽던데","회사 여직원인데첨에는 존나 무표정에 주변에 관심 1도 없어서 개아싼줄 알았는데담배피면서 친해져보니 착한 호구였음내가 미친듯이 장난치면 엄청 부들거리는데 딱히 상처는 안 받던데놀리는 맛도 있고 가끔 이상한 다정함도 보이고 그럼근데 여기서 하도 인프피 욕해서 인프피갤 갔다왔는데 걔네랑은 느낌이 다르다승진 떨어진 것보다 친구랑 싸운게 더 슬프다 이러는 점 빼면쿨하고 개방적이고 문신 많고 알콜중독에 인맥 넓고 인싸 같던데성적인 얘기도 아무렇지도 않게 한다근데 평판은 안 좋음"
"679",883,"내 주변인들 엠비티아이 다 졸라 비슷해","부랄친구중에 엔팁 엔프피만 되게 많음 왜이러지 나도 stj랑 친해지고 싶음;; nt중에 내향은 또 한 번도 못 봄"
"680",886,"Estp 인 애들 정치성향 보자","본인이 생각하기에 본인이좌파 - 추천우파 - 비추"
"681",887,"나같은 케이스 있냐","본성은 enfp인데 사람들 많이 만나서 치이고 놀고 하다보니 estp로 바뀜"
"682",888,"나 엣팁인데 플러팅 장인이다 ㅋㅋ","이런 글 볼 때마다 나만 오글거리냐특히 지 입으로 지가 플러팅 잘한다는 글ㅋㅋ 같은 유형이지만 쪽팔림"
"683",890,"나는 세상에 성숙한 엣팁만한 천사들이 없다고 본다","이 개인주의가 만연한 세상에서 엣팁에게 고민을 토로하면 내 일인마냥 짱구 굴려서 대책 강구해주고 멘탈 강화해줌물론 내가 싫어하는 사람한테는 f인거마냥 ""호에에에~?? 힘드시겠어요ㅠㅠ 화이팅!"" 이지랄하기는 하는데 엣팁을 친구로 두면 쓰잘데없는 공감따위 일단 접어두고 존나 걱정하면서 인생 컨설팅 해주는거 나만 그럼??오늘도 코로나 때문에 회사 잘린 인프피 친구 인생상담 해주고 창업한다고 하길래 내 창업한 인맥 총동원해서 컨설팅 해줬다고.. 아 존나 귀찮은데 그냥 어떻게 내버려두냐구요.. 아니 우리가 성직자도 아니고 신도 아닌데 모든 인류를 위할 필요는 없고 내 주변 사람들에게 실질적인 도움도 주고 가끔씩 그 인간 위해서 팩트로 때려주는 엣팁인게 난 좋음근데 누가 이런 천사같은 엣팁을 막장일진같이 보냐고ㅡㅡ귀찮게 그딴짓을 왜함 내 인생 살기도 바쁜데"
"684",891,"MBTI 설문조사 결과 링크입니다!","https://m.dcinside.com/board/pstest/218247 MBTI별 분석은 올려드리지 못해서 전체 결과만 심리 테스트 갤러리에 올리고 나머지 MBTI 갤러리들에도 알려드립니다! 링크의 글에 들어가시면 스프레드시트 링크가 있어 개별 그래프 확인하실 수 있습니다! 참여해주신 분들 모두 감사합니다!! "
"685",892,"설명 똑같길레 나같은 사람들은","어떻게 생각하는지 궁금ㅎㅐ서 들어와봤는데별거없누ㅋ 평생 안들어올듯 ㅋestp ㅇㅈ? 다들 잘 지내셈"
"686",893,"엣팁 범죄율은 루머다 ","엣팁은 법없이도 살수있는 인간형이지법없으면 더 잘살거잖아 솔직히!@?"
"687",894,"너네자기관리잘하는편이냐?","         ㅇㅇ        "
"688",895,"infj를 보면 갑갑해 뒤지겠는게 나만 그런거아니지?","말그대로"
"689",896,"니네정리정돈 잘하냐?","일본에서 사는 사람인데,회사 재택 하다 오랜만에 갔더니더러운 내책상이 다 정리되어있더라 후배가 보다못해 치웠나봄 쓰레기도 다 버렸고정리정돈을 잘 못해.."
"690",897,"애비년 estp인데 존나 ㅈ같다","아 씹 ㅋㅋ "
"691",899,"엣팁인데 하는일 특성상 주변에 얌전+찐따들이 많아서","         ㅈㄴ 성격을 적극적으로 표현을 못하고 다님찐텐으로 대하면 그룹에서 개싸가지+ㅈㄴ이기적으로  도태될듯거기다 인프피 엔프피 친구 둘이랑  방식 안맞아서 절연 두번 해서ㄹㅇ 기죽고 다닌다.. ;잘맞는친구 좀 사귀고 싶다 시펄..진짜 괜찮냐고 물어볼때 진짜 괜찮다면서 끝에 와서 사실 너 별로였어 ㅇㅈㄹ임 니네는 사람 대할때 자유롭냐         "
"692",900,"공부만할려니까 미칠거같음","         한시간이상 집중어려운거 나만그러냐그리고 밖에잘 안나가게되니까 좀이쑤심        "
"693",901,"N특유의 화법같음","         대화중애 갑자기 별것도 아닌거에 프라이드 느끼는/세우는        "
"694",902,"나 누구랑 싸운 일이 존나 없음","그래서 엣팁 맞나 싶은데 너넨 많이 싸움?? 막 싸우고 손절한 적이 없음 친구들 무리 싸워서 둘로 갈라져도 난 그 속에서 둘 다 친함 굳이 싸울 일이 안 생기는데 그래서 애들이 내가 화나도 안 싸우고 참아주는 줄 알더라 ㅅㅂ 나 성격 더러워서 그때그때 화는 존나 내는데;; 내가 호구처럼 보이나 "
"695",904,"Estp 매력있는데 가끔 인간말종 같아","재밌어"
"696",905,"나만 f 개싫냐","개짜증남옆에있ㅁ 피곤하고 열받아 응"
"697",907,"estp로 인생 살려면","         내가 살아보니까 사람들을 좀 가식적으로 대해야함고민상담 위로나 회사에서나 기타 등등대체로 가식적으로 대해야 사람들이 좋아함그래서 짜증남 ㅇㅇ        "
"698",909,"수익 ㅍㅌㅊ인데 존나 유명해짐 vs 수익 ㅅㅌㅊ인데 평생 아무도 너 모름","Mbti별로 설문중이야~"
"699",911,"나만 이거 좆같냐","한번 했던말 또하게 하는거 ㅈㄴ 좆같음 그냥 여자든 남자든"
"700",912,"배리나가 존나 성공적인 유튜버 아니냐","일단 이름들으면 모르는 새끼 없어컨텐츠도 걍 유행편승해 씨부리는거야그와중에 팬 충성도 디져페미코인이 내일 뒤질것도 아니야원래 그렇게 외모 떨어지는 유튜버는 자학 컨텐츠 하게돼있는데어차피 뭔 컨셉 잡았든 호불호 갈렸을거 그나마 페미아이콘 돼서 쉴드받으면서 방송질 가능하고저격충들이야 어차피 현실적인 피해를 끼칠수 있는 넘들더 아니고 난 그런의미에서 존나 부럽다.."
"701",913,"아스퍼거증후군 주변에 있어본사람?","엣팁으로써 진짜 첨엔 아스퍼거인줄 모르고 환장할뻔했다.친한 동기인데너무 정상인 범주에서 벗어난 행동을 해서..선넘는 행동 하길래 화내기보다 이거 발달장애 아닌가?? 느낌 쎄게 와서 아스퍼거증후군 테스트 시켰는데 30점 만점에 21점부터 아스퍼거 고위험군인데 그사람 27점 찍음; 누가 들으면 야 너 어떻게 사람한테 그런 테스트를 시키냐 이럴수있는데, 그거 안시키면 내가 뒤질거 같았음 ㅋㅋ그냥 이야기나 동기끼리 하는 작은 일탈도 다 상사한테 아무 거리낌없이 (악의없이)다 말하길래...이제는 아스퍼거인거를 인지하고 대하니까 마음편해짐ㅋㅋ시발 ㅋㅋ"
"702",914,"여기 찐으로 깜방 다녀온 게이 있?","엣팁이 범죄자 졸라많다매 "
"703",915,"너넨 정신승리 잘하는편이냐","난 잘 못하는거같음누가 나보고 잘못됐다하면 그치 이번껀 내가 병신이긴 했지 이러캐 됨물론 그거갖고 죄책감 느끼고 인생 조졌다 생각하진 않는데..걍 미화나 합리화는 잘 안되는듯"
